Date	year	month	line_section	regularity
2012-08	2012	8	A1_1_2_1	0.9369747899159664
2012-08	2012	8	A1_2	0.9316845732819785
2012-08	2012	8	A1_2_1	0.9323843416370107
2012-08	2012	8	A1_2_1_1	0.9410480349344978
2012-08	2012	8	A1_2_1_2	0.9317773788150808
2012-08	2012	8	A1_2_1_2_1	0.942381562099872
2012-08	2012	8	A1_2_1_2_1_1	0.9288702928870293
2012-08	2012	8	E1	0.9278616120721384
2012-08	2012	8	E1_1	0.93051890941073
2012-08	2012	8	E1_1_1	0.9261682242990654
2012-08	2012	8	N1	0.8754427390791027
2012-08	2012	8	N1_1	0.9100817438692098
2012-08	2012	8	N1_2	0.8577036310107948
2012-08	2012	8	N1_3	0.8992878942014242
2012-08	2012	8	N1_3_1	0.9172413793103449
2012-08	2012	8	S1	0.901241230437129
2012-08	2012	8	S1_1	0.8943133532230358
2012-08	2012	8	S1_1_1	0.8990126939351198
2012-08	2012	8	S1_1_1_1	0.8977903241506863
2012-08	2012	8	S1_1_1_1_1	0.9409282700421941
2012-08	2012	8	S1_1_1_1_2	0.8673830892772791
2012-08	2012	8	S1_1_1_1_2_1	0.8678841309823677
2012-08	2012	8	S1_1_1_1_2_1_1	0.8830146231721034
2012-08	2012	8	S1_1_1_1_2_1_1_1	0.8818181818181818
2012-08	2012	8	S1_1_1_1_2_1_1_1_1	0.8875379939209727
2012-08	2012	8	S1_1_1_1_2_1_2	0.8521444695259593
2012-08	2012	8	S1_1_1_1_2_1_2_1	0.848297213622291
2012-08	2012	8	S1_1_1_1_2_1_2_1_1	0.8385518590998043
2012-08	2012	8	S1_1_1_1_2_1_2_1_1_1	0.8081023454157783
2012-08	2012	8	S1_1_1_1_3	0.9285309132161089
2012-08	2012	8	S1_1_1_1_3_1	0.9191919191919192
2012-08	2012	8	S1_1_1_1_3_2	0.9660194174757282
2012-08	2012	8	S1_1_1_1_3_3	0.9227799227799228
2012-08	2012	8	S1_2	0.9413612565445026
2012-08	2012	8	S1_2_1	0.9442815249266863
2012-08	2012	8	S1_2_1_1	0.9483648881239243
2012-09	2012	9	A1	0.92893779725823
2012-09	2012	9	A1_1	0.9367562053723223
2012-09	2012	9	A1_1_1	0.9422352448723316
2012-09	2012	9	A1_1_1_1	0.9803921568627451
2012-09	2012	9	A1_1_1_2	0.9661971830985916
2012-09	2012	9	A1_1_1_3	0.9387442572741195
2012-09	2012	9	A1_1_1_3_1	0.933993399339934
2012-09	2012	9	A1_1_2	0.9514018691588785
2012-09	2012	9	A1_1_2_1	0.9511609287429944
2012-09	2012	9	A1_2	0.9194381326172278
2012-09	2012	9	A1_2_1	0.9190180586907449
2012-09	2012	9	A1_2_1_1	0.9308755760368663
2012-09	2012	9	A1_2_1_2	0.9152073732718894
2012-09	2012	9	A1_2_1_2_1	0.9221556886227544
2012-09	2012	9	A1_2_1_2_1_1	0.8805309734513275
2012-09	2012	9	E1	0.9310344827586207
2012-09	2012	9	E1_1	0.9290586630286494
2012-09	2012	9	E1_1_1	0.8969171483622351
2012-09	2012	9	N1	0.8941176470588236
2012-09	2012	9	N1_1	0.8888888888888888
2012-09	2012	9	N1_2	0.8919459729864933
2012-09	2012	9	N1_3	0.9010869565217391
2012-09	2012	9	N1_3_1	0.9401709401709402
2012-09	2012	9	S1	0.9126799413843634
2012-09	2012	9	S1_1	0.9058629232039637
2012-09	2012	9	S1_1_1	0.9125
2012-09	2012	9	S1_1_1_1	0.9113697403760072
2012-09	2012	9	S1_1_1_1_1	0.8951965065502183
2012-09	2012	9	S1_1_1_1_2	0.8850108616944243
2012-09	2012	9	S1_1_1_1_2_1	0.8846273776114749
2012-09	2012	9	S1_1_1_1_2_1_1	0.8891187422424494
2012-09	2012	9	S1_1_1_1_2_1_1_1	0.8863109048723898
2012-09	2012	9	S1_1_1_1_2_1_1_1_1	0.9078947368421053
2012-09	2012	9	S1_1_1_1_2_1_2	0.8756889161053276
2012-09	2012	9	S1_1_1_1_2_1_2_1	0.8756889161053276
2012-09	2012	9	S1_1_1_1_2_1_2_1_1	0.8531889290012034
2012-09	2012	9	S1_1_1_1_2_1_2_1_1_1	0.810958904109589
2012-09	2012	9	S1_1_1_1_3	0.9024943310657596
2012-09	2012	9	S1_1_1_1_3_1	0.9368191721132898
2012-09	2012	9	S1_1_1_1_3_2	0.949238578680203
2012-09	2012	9	S1_1_1_1_3_3	0.856858846918489
2012-09	2012	9	S1_2	0.9472033455305803
2012-09	2012	9	S1_2_1	0.9485935984481086
2012-09	2012	9	S1_2_1_1	0.9429530201342282
2012-10	2012	10	A1	0.8965455521746912
2012-10	2012	10	A1_1	0.9189321178577242
2012-10	2012	10	A1_1_1	0.9292395282635217
2012-10	2012	10	A1_1_1_1	0.9503105590062112
2012-10	2012	10	A1_1_1_2	0.9557522123893806
2012-10	2012	10	A1_1_1_3	0.9437869822485208
2012-10	2012	10	A1_1_1_3_1	0.9493670886075949
2012-10	2012	10	A1_1_2	0.9329484902309059
2012-10	2012	10	A1_1_2_1	0.9389312977099237
2012-10	2012	10	A1_2	0.8692108924667064
2012-10	2012	10	A1_2_1	0.8759244042728019
2012-10	2012	10	A1_2_1_1	0.8853211009174312
2012-10	2012	10	A1_2_1_2	0.8746642793196061
2012-10	2012	10	A1_2_1_2_1	0.8894601542416453
2012-10	2012	10	A1_2_1_2_1_1	0.8716814159292036
2012-10	2012	10	E1	0.8876204067070995
2012-10	2012	10	E1_1	0.8801384681955864
2012-10	2012	10	E1_1_1	0.819926873857404
2012-10	2012	10	N1	0.8795079675705899
2012-10	2012	10	N1_1	0.9354066985645932
2012-10	2012	10	N1_2	0.8578703703703704
2012-10	2012	10	N1_3	0.9029029029029029
2012-10	2012	10	N1_3_1	0.9207547169811321
2012-10	2012	10	S1	0.8749609984399376
2012-10	2012	10	S1_1	0.8664754325899879
2012-10	2012	10	S1_1_1	0.8759271746459879
2012-10	2012	10	S1_1_1_1	0.8737650933040615
2012-10	2012	10	S1_1_1_1_1	0.8864628820960698
2012-10	2012	10	S1_1_1_1_2	0.8432693529935172
2012-10	2012	10	S1_1_1_1_2_1	0.8433292533659731
2012-10	2012	10	S1_1_1_1_2_1_1	0.8410543130990416
2012-10	2012	10	S1_1_1_1_2_1_1_1	0.8345526167698368
2012-10	2012	10	S1_1_1_1_2_1_1_1_1	0.8566775244299674
2012-10	2012	10	S1_1_1_1_2_1_2	0.8370442867629068
2012-10	2012	10	S1_1_1_1_2_1_2_1	0.8334858188472095
2012-10	2012	10	S1_1_1_1_2_1_2_1_1	0.833756345177665
2012-10	2012	10	S1_1_1_1_2_1_2_1_1_1	0.8149253731343283
2012-10	2012	10	S1_1_1_1_3	0.8633208756006407
2012-10	2012	10	S1_1_1_1_3_1	0.8875502008032129
2012-10	2012	10	S1_1_1_1_3_2	0.9225181598062954
2012-10	2012	10	S1_1_1_1_3_3	0.8694029850746269
2012-10	2012	10	S1_2	0.9205166418281172
2012-10	2012	10	S1_2_1	0.9141274238227147
2012-10	2012	10	S1_2_1_1	0.9115755627009646
2012-11	2012	11	A1	0.8706792136401752
2012-11	2012	11	A1_1	0.8749573524394405
2012-11	2012	11	A1_1_1	0.9224507283633248
2012-11	2012	11	A1_1_1_1	0.961038961038961
2012-11	2012	11	A1_1_1_2	0.940809968847352
2012-11	2012	11	A1_1_1_3	0.9195046439628483
2012-11	2012	11	A1_1_1_3_1	0.919732441471572
2012-11	2012	11	A1_1_2	0.8503973819541842
2012-11	2012	11	A1_1_2_1	0.8826860841423948
2012-11	2012	11	A1_2	0.8655306918497229
2012-11	2012	11	A1_2_1	0.8577865390030978
2012-11	2012	11	A1_2_1_1	0.8518518518518519
2012-11	2012	11	A1_2_1_2	0.8535911602209945
2012-11	2012	11	A1_2_1_2_1	0.87017310252996
2012-11	2012	11	A1_2_1_2_1_1	0.8532110091743119
2012-11	2012	11	E1	0.9272521673577082
2012-11	2012	11	E1_1	0.9325378614043139
2012-11	2012	11	E1_1_1	0.9159248269040554
2012-11	2012	11	N1	0.895845523698069
2012-11	2012	11	N1_1	0.9285714285714286
2012-11	2012	11	N1_2	0.8719571567672834
2012-11	2012	11	N1_3	0.9331941544885177
2012-11	2012	11	N1_3_1	0.9732824427480916
2012-11	2012	11	S1	0.8672924421427415
2012-11	2012	11	S1_1	0.8570606844981306
2012-11	2012	11	S1_1_1	0.8585536159600997
2012-11	2012	11	S1_1_1_1	0.8578952803883094
2012-11	2012	11	S1_1_1_1_1	0.7991266375545851
2012-11	2012	11	S1_1_1_1_2	0.8451680397541519
2012-11	2012	11	S1_1_1_1_2_1	0.8454011741682974
2012-11	2012	11	S1_1_1_1_2_1_1	0.8435430463576159
2012-11	2012	11	S1_1_1_1_2_1_1_1	0.84253341080767
2012-11	2012	11	S1_1_1_1_2_1_1_1_1	0.8811881188118812
2012-11	2012	11	S1_1_1_1_2_1_2	0.8407212622088656
2012-11	2012	11	S1_1_1_1_2_1_2_1	0.835569422776911
2012-11	2012	11	S1_1_1_1_2_1_2_1_1	0.8293333333333334
2012-11	2012	11	S1_1_1_1_2_1_2_1_1_1	0.8229508196721311
2012-11	2012	11	S1_1_1_1_3	0.8232013385387619
2012-11	2012	11	S1_1_1_1_3_1	0.8783505154639175
2012-11	2012	11	S1_1_1_1_3_2	0.8934010152284264
2012-11	2012	11	S1_1_1_1_3_3	0.7637795275590551
2012-11	2012	11	S1_2	0.922677737415672
2012-11	2012	11	S1_2_1	0.9241114313160422
2012-11	2012	11	S1_2_1_1	0.9284525790349417
2012-12	2012	12	A1	0.9229418830268872
2012-12	2012	12	A1_1	0.9267881241565452
2012-12	2012	12	A1_1_1	0.9397840531561462
2012-12	2012	12	A1_1_1_1	0.9487179487179487
2012-12	2012	12	A1_1_1_2	0.9526462395543176
2012-12	2012	12	A1_1_1_3	0.9367469879518072
2012-12	2012	12	A1_1_1_3_1	0.9318181818181819
2012-12	2012	12	A1_1_2	0.9254221388367729
2012-12	2012	12	A1_1_2_1	0.9268887083671812
2012-12	2012	12	A1_2	0.9182839632277835
2012-12	2012	12	A1_2_1	0.9328950972336346
2012-12	2012	12	A1_2_1_1	0.955456570155902
2012-12	2012	12	A1_2_1_2	0.9209809264305178
2012-12	2012	12	A1_2_1_2_1	0.9195624195624196
2012-12	2012	12	A1_2_1_2_1_1	0.8487394957983193
2012-12	2012	12	E1	0.8327771598071931
2012-12	2012	12	E1_1	0.8309671694764862
2012-12	2012	12	E1_1_1	0.803030303030303
2012-12	2012	12	N1	0.8778739922364885
2012-12	2012	12	N1_1	0.9051094890510949
2012-12	2012	12	N1_2	0.8542174549000487
2012-12	2012	12	N1_3	0.9199549041713642
2012-12	2012	12	N1_3_1	0.9675925925925926
2012-12	2012	12	S1	0.8715552739942984
2012-12	2012	12	S1_1	0.8662965750846819
2012-12	2012	12	S1_1_1	0.8662551440329218
2012-12	2012	12	S1_1_1_1	0.8642769607843137
2012-12	2012	12	S1_1_1_1_1	0.8658008658008658
2012-12	2012	12	S1_1_1_1_2	0.8428589859372984
2012-12	2012	12	S1_1_1_1_2_1	0.8417852701395606
2012-12	2012	12	S1_1_1_1_2_1_1	0.8543338683788122
2012-12	2012	12	S1_1_1_1_2_1_1_1	0.8522471910112359
2012-12	2012	12	S1_1_1_1_2_1_1_1_1	0.8980891719745223
2012-12	2012	12	S1_1_1_1_2_1_2	0.8271296527604297
2012-12	2012	12	S1_1_1_1_2_1_2_1	0.8226157191674432
2012-12	2012	12	S1_1_1_1_2_1_2_1_1	0.8210227272727273
2012-12	2012	12	S1_1_1_1_2_1_2_1_1_1	0.7993421052631579
2012-12	2012	12	S1_1_1_1_3	0.8185204896221394
2012-12	2012	12	S1_1_1_1_3_1	0.9104166666666667
2012-12	2012	12	S1_1_1_1_3_2	0.8958333333333334
2012-12	2012	12	S1_1_1_1_3_3	0.6654478976234004
2012-12	2012	12	S1_2	0.8995
2012-12	2012	12	S1_2_1	0.9047619047619048
2012-12	2012	12	S1_2_1_1	0.909967845659164
2013-01	2013	1	A1	0.8765248160908837
2013-01	2013	1	A1_1	0.8752757508908875
2013-01	2013	1	A1_1_1	0.8720480893087161
2013-01	2013	1	A1_1_1_1	0.8924050632911392
2013-01	2013	1	A1_1_1_2	0.9163636363636364
2013-01	2013	1	A1_1_1_3	0.8855421686746988
2013-01	2013	1	A1_1_1_3_1	0.8896321070234113
2013-01	2013	1	A1_1_2	0.9093419236079153
2013-01	2013	1	A1_1_2_1	0.916267942583732
2013-01	2013	1	A1_2	0.878043747420553
2013-01	2013	1	A1_2_1	0.8999448732083792
2013-01	2013	1	A1_2_1_1	0.9189814814814815
2013-01	2013	1	A1_2_1_2	0.894090909090909
2013-01	2013	1	A1_2_1_2_1	0.8941868060091444
2013-01	2013	1	A1_2_1_2_1_1	0.8535564853556485
2013-01	2013	1	E1	0.7842261904761905
2013-01	2013	1	E1_1	0.7774336283185841
2013-01	2013	1	E1_1_1	0.7661596958174905
2013-01	2013	1	N1	0.713825424721734
2013-01	2013	1	N1_1	0.7211538461538461
2013-01	2013	1	N1_2	0.7020057306590257
2013-01	2013	1	N1_3	0.7378318584070797
2013-01	2013	1	N1_3_1	0.817351598173516
2013-01	2013	1	S1	0.8492841581076875
2013-01	2013	1	S1_1	0.8410265878877401
2013-01	2013	1	S1_1_1	0.8436356633930291
2013-01	2013	1	S1_1_1_1	0.8428184281842819
2013-01	2013	1	S1_1_1_1_1	0.8034934497816594
2013-01	2013	1	S1_1_1_1_2	0.825817076260451
2013-01	2013	1	S1_1_1_1_2_1	0.8234175495789188
2013-01	2013	1	S1_1_1_1_2_1_1	0.8431763766959297
2013-01	2013	1	S1_1_1_1_2_1_1_1	0.84460592509782
2013-01	2013	1	S1_1_1_1_2_1_1_1_1	0.8757961783439491
2013-01	2013	1	S1_1_1_1_2_1_2	0.8080487804878049
2013-01	2013	1	S1_1_1_1_2_1_2_1	0.8063829787234043
2013-01	2013	1	S1_1_1_1_2_1_2_1_1	0.8196078431372549
2013-01	2013	1	S1_1_1_1_2_1_2_1_1_1	0.819047619047619
2013-01	2013	1	S1_1_1_1_3	0.840146750524109
2013-01	2013	1	S1_1_1_1_3_1	0.8441814595660749
2013-01	2013	1	S1_1_1_1_3_2	0.8761609907120743
2013-01	2013	1	S1_1_1_1_3_3	0.8461538461538461
2013-01	2013	1	S1_2	0.8935643564356436
2013-01	2013	1	S1_2_1	0.8874538745387454
2013-01	2013	1	S1_2_1_1	0.8876404494382022
2013-02	2013	2	A1	0.9317427385892116
2013-02	2013	2	A1_1	0.9360139184225788
2013-02	2013	2	A1_1_1	0.9392065945388974
2013-02	2013	2	A1_1_1_1	0.9714285714285714
2013-02	2013	2	A1_1_1_2	0.9494949494949495
2013-02	2013	2	A1_1_1_3	0.9322033898305084
2013-02	2013	2	A1_1_1_3_1	0.9320754716981132
2013-02	2013	2	A1_1_2	0.9368907131862494
2013-02	2013	2	A1_1_2_1	0.9380610412926391
2013-02	2013	2	A1_2	0.9267965077233042
2013-02	2013	2	A1_2_1	0.935080405002978
2013-02	2013	2	A1_2_1_1	0.9655172413793104
2013-02	2013	2	A1_2_1_2	0.9206271435570799
2013-02	2013	2	A1_2_1_2_1	0.9163738580463809
2013-02	2013	2	A1_2_1_2_1_1	0.8820960698689957
2013-02	2013	2	E1	0.8296907216494845
2013-02	2013	2	E1_1	0.8169774288518155
2013-02	2013	2	E1_1_1	0.7793030623020063
2013-02	2013	2	N1	0.8060861120103593
2013-02	2013	2	N1_1	0.8130081300813008
2013-02	2013	2	N1_2	0.7883905013192612
2013-02	2013	2	N1_3	0.8436363636363636
2013-02	2013	2	N1_3_1	0.875
2013-02	2013	2	S1	0.8543621828293362
2013-02	2013	2	S1_1	0.8448293638519435
2013-02	2013	2	S1_1_1	0.8457572502685284
2013-02	2013	2	S1_1_1_1	0.8452420887845242
2013-02	2013	2	S1_1_1_1_1	0.812807881773399
2013-02	2013	2	S1_1_1_1_2	0.8219081272084805
2013-02	2013	2	S1_1_1_1_2_1	0.8209745762711864
2013-02	2013	2	S1_1_1_1_2_1_1	0.8392539964476021
2013-02	2013	2	S1_1_1_1_2_1_1_1	0.845771144278607
2013-02	2013	2	S1_1_1_1_2_1_1_1_1	0.8900709219858156
2013-02	2013	2	S1_1_1_1_2_1_2	0.80625
2013-02	2013	2	S1_1_1_1_2_1_2_1	0.7960081190798376
2013-02	2013	2	S1_1_1_1_2_1_2_1_1	0.8014285714285714
2013-02	2013	2	S1_1_1_1_2_1_2_1_1_1	0.773972602739726
2013-02	2013	2	S1_1_1_1_3	0.8251302837290099
2013-02	2013	2	S1_1_1_1_3_1	0.8766519823788547
2013-02	2013	2	S1_1_1_1_3_2	0.9128919860627178
2013-02	2013	2	S1_1_1_1_3_3	0.7128514056224899
2013-02	2013	2	S1_2	0.9054726368159204
2013-02	2013	2	S1_2_1	0.893223819301848
2013-02	2013	2	S1_2_1_1	0.8857142857142857
2013-03	2013	3	A1	0.8988593155893536
2013-03	2013	3	A1_1	0.9096683133380381
2013-03	2013	3	A1_1_1	0.8974117647058824
2013-03	2013	3	A1_1_1_1	0.9102564102564102
2013-03	2013	3	A1_1_1_2	0.9343065693430657
2013-03	2013	3	A1_1_1_3	0.8856682769726248
2013-03	2013	3	A1_1_1_3_1	0.89568345323741
2013-03	2013	3	A1_1_2	0.9354243542435424
2013-03	2013	3	A1_1_2_1	0.9386942675159236
2013-03	2013	3	A1_2	0.886232481450948
2013-03	2013	3	A1_2_1	0.8964285714285715
2013-03	2013	3	A1_2_1_1	0.9440715883668904
2013-03	2013	3	A1_2_1_2	0.8722527472527473
2013-03	2013	3	A1_2_1_2_1	0.8661518661518661
2013-03	2013	3	A1_2_1_2_1_1	0.8348214285714286
2013-03	2013	3	E1	0.8940298507462686
2013-03	2013	3	E1_1	0.8920959147424512
2013-03	2013	3	E1_1_1	0.8778625954198473
2013-03	2013	3	N1	0.722356495468278
2013-03	2013	3	N1_1	0.6161369193154034
2013-03	2013	3	N1_2	0.7677514792899408
2013-03	2013	3	N1_3	0.6666666666666667
2013-03	2013	3	N1_3_1	0.8511627906976744
2013-03	2013	3	S1	0.8834098156646185
2013-03	2013	3	S1_1	0.8765146609934327
2013-03	2013	3	S1_1_1	0.8767215640951556
2013-03	2013	3	S1_1_1_1	0.8760413530061226
2013-03	2013	3	S1_1_1_1_1	0.8826530612244898
2013-03	2013	3	S1_1_1_1_2	0.8384835107764217
2013-03	2013	3	S1_1_1_1_2_1	0.8350027824151364
2013-03	2013	3	S1_1_1_1_2_1_1	0.8378938640132669
2013-03	2013	3	S1_1_1_1_2_1_1_1	0.8280329799764429
2013-03	2013	3	S1_1_1_1_2_1_1_1_1	0.8694267515923567
2013-03	2013	3	S1_1_1_1_2_1_2	0.8239681750372949
2013-03	2013	3	S1_1_1_1_2_1_2_1	0.8138380390940118
2013-03	2013	3	S1_1_1_1_2_1_2_1_1	0.8505897771952817
2013-03	2013	3	S1_1_1_1_2_1_2_1_1_1	0.8317460317460317
2013-03	2013	3	S1_1_1_1_3	0.8699029126213592
2013-03	2013	3	S1_1_1_1_3_1	0.8954635108481263
2013-03	2013	3	S1_1_1_1_3_2	0.9155844155844156
2013-03	2013	3	S1_1_1_1_3_3	0.8094405594405595
2013-03	2013	3	S1_2	0.9198435972629521
2013-03	2013	3	S1_2_1	0.912523020257827
2013-03	2013	3	S1_2_1_1	0.9169329073482428
2013-04	2013	4	A1	0.9390529770276606
2013-04	2013	4	A1_1	0.940224795640327
2013-04	2013	4	A1_1_1	0.9335604770017036
2013-04	2013	4	A1_1_1_1	0.9673202614379085
2013-04	2013	4	A1_1_1_2	0.9431818181818182
2013-04	2013	4	A1_1_1_3	0.9224555735056543
2013-04	2013	4	A1_1_1_3_1	0.935251798561151
2013-04	2013	4	A1_1_2	0.95561850802644
2013-04	2013	4	A1_1_2_1	0.9520325203252032
2013-04	2013	4	A1_2	0.9376173586480284
2013-04	2013	4	A1_2_1	0.9462901439645626
2013-04	2013	4	A1_2_1_1	0.9583333333333334
2013-04	2013	4	A1_2_1_2	0.9357630979498861
2013-04	2013	4	A1_2_1_2_1	0.9280575539568345
2013-04	2013	4	A1_2_1_2_1_1	0.9159663865546218
2013-04	2013	4	E1	0.9495256166982922
2013-04	2013	4	E1_1	0.9436683190626408
2013-04	2013	4	E1_1_1	0.9457142857142857
2013-04	2013	4	N1	0.8561893203883495
2013-04	2013	4	N1_1	0.8777506112469438
2013-04	2013	4	N1_2	0.8393653941497273
2013-04	2013	4	N1_3	0.8850574712643678
2013-04	2013	4	N1_3_1	0.909952606635071
2013-04	2013	4	S1	0.8891810070108349
2013-04	2013	4	S1_1	0.8794816006054299
2013-04	2013	4	S1_1_1	0.8799606105366814
2013-04	2013	4	S1_1_1_1	0.8792448958653944
2013-04	2013	4	S1_1_1_1_1	0.8427947598253275
2013-04	2013	4	S1_1_1_1_2	0.8643003587903639
2013-04	2013	4	S1_1_1_1_2_1	0.8628767123287671
2013-04	2013	4	S1_1_1_1_2_1_1	0.8728848534874123
2013-04	2013	4	S1_1_1_1_2_1_1_1	0.87492762015055
2013-04	2013	4	S1_1_1_1_2_1_1_1_1	0.8896321070234113
2013-04	2013	4	S1_1_1_1_2_1_2	0.8531196892449624
2013-04	2013	4	S1_1_1_1_2_1_2_1	0.8496492833180848
2013-04	2013	4	S1_1_1_1_2_1_2_1_1	0.8589164785553047
2013-04	2013	4	S1_1_1_1_2_1_2_1_1_1	0.8329297820823245
2013-04	2013	4	S1_1_1_1_3	0.8736358414704193
2013-04	2013	4	S1_1_1_1_3_1	0.841648590021692
2013-04	2013	4	S1_1_1_1_3_2	0.9132075471698113
2013-04	2013	4	S1_1_1_1_3_3	0.8959854014598541
2013-04	2013	4	S1_2	0.9409389197375063
2013-04	2013	4	S1_2_1	0.9381443298969072
2013-04	2013	4	S1_2_1_1	0.9541734860883797
2013-05	2013	5	A1	0.9354454720263712
2013-05	2013	5	A1_1	0.9410886159973448
2013-05	2013	5	A1_1_1	0.9443528441879637
2013-05	2013	5	A1_1_1_1	0.949685534591195
2013-05	2013	5	A1_1_1_2	0.9618768328445748
2013-05	2013	5	A1_1_1_3	0.9425981873111783
2013-05	2013	5	A1_1_1_3_1	0.9433333333333334
2013-05	2013	5	A1_1_2	0.9486238532110092
2013-05	2013	5	A1_1_2_1	0.9533596837944665
2013-05	2013	5	A1_2	0.9284984678243106
2013-05	2013	5	A1_2_1	0.9378746594005449
2013-05	2013	5	A1_2_1_1	0.9648351648351648
2013-05	2013	5	A1_2_1_2	0.927007299270073
2013-05	2013	5	A1_2_1_2_1	0.9262458471760797
2013-05	2013	5	A1_2_1_2_1_1	0.875
2013-05	2013	5	E1	0.9439149560117303
2013-05	2013	5	E1_1	0.9429690901175446
2013-05	2013	5	E1_1_1	0.9486709440879927
2013-05	2013	5	N1	0.8894736842105263
2013-05	2013	5	N1_1	0.9002375296912114
2013-05	2013	5	N1_2	0.8798283261802575
2013-05	2013	5	N1_3	0.9068736141906873
2013-05	2013	5	N1_3_1	0.9631336405529954
2013-05	2013	5	S1	0.895838250334356
2013-05	2013	5	S1_1	0.8915098755031359
2013-05	2013	5	S1_1_1	0.8927352510970259
2013-05	2013	5	S1_1_1_1	0.8923748603919179
2013-05	2013	5	S1_1_1_1_1	0.9012875536480687
2013-05	2013	5	S1_1_1_1_2	0.8640350877192983
2013-05	2013	5	S1_1_1_1_2_1	0.8606711409395973
2013-05	2013	5	S1_1_1_1_2_1_1	0.897508038585209
2013-05	2013	5	S1_1_1_1_2_1_1_1	0.898314606741573
2013-05	2013	5	S1_1_1_1_2_1_1_1_1	0.9326923076923077
2013-05	2013	5	S1_1_1_1_2_1_2	0.8377025738798856
2013-05	2013	5	S1_1_1_1_2_1_2_1	0.8357762488782531
2013-05	2013	5	S1_1_1_1_2_1_2_1_1	0.8356009070294784
2013-05	2013	5	S1_1_1_1_2_1_2_1_1_1	0.8115942028985508
2013-05	2013	5	S1_1_1_1_3	0.9071980963712076
2013-05	2013	5	S1_1_1_1_3_1	0.8961038961038961
2013-05	2013	5	S1_1_1_1_3_2	0.9534883720930233
2013-05	2013	5	S1_1_1_1_3_3	0.9136029411764706
2013-05	2013	5	S1_2	0.9186390532544378
2013-05	2013	5	S1_2_1	0.9242144177449169
2013-05	2013	5	S1_2_1_1	0.9281150159744409
2013-06	2013	6	A1	0.9094353921940129
2013-06	2013	6	A1_1	0.9214668742432105
2013-06	2013	6	A1_1_1	0.9221505376344086
2013-06	2013	6	A1_1_1_1	0.9403973509933775
2013-06	2013	6	A1_1_1_2	0.9517045454545454
2013-06	2013	6	A1_1_1_3	0.9111470113085622
2013-06	2013	6	A1_1_1_3_1	0.9136690647482014
2013-06	2013	6	A1_1_2	0.9271428571428572
2013-06	2013	6	A1_1_2_1	0.9230769230769231
2013-06	2013	6	A1_2	0.894869109947644
2013-06	2013	6	A1_2_1	0.9050013970382789
2013-06	2013	6	A1_2_1_1	0.9468822170900693
2013-06	2013	6	A1_2_1_2	0.8825426070935053
2013-06	2013	6	A1_2_1_2_1	0.8758256274768824
2013-06	2013	6	A1_2_1_2_1_1	0.8491379310344828
2013-06	2013	6	E1	0.9043611323641928
2013-06	2013	6	E1_1	0.8982280781462971
2013-06	2013	6	E1_1_1	0.8674351585014409
2013-06	2013	6	N1	0.8791375645308229
2013-06	2013	6	N1_1	0.8784119106699751
2013-06	2013	6	N1_2	0.8712871287128713
2013-06	2013	6	N1_3	0.8977011494252873
2013-06	2013	6	N1_3_1	0.9282296650717703
2013-06	2013	6	S1	0.8811371619965689
2013-06	2013	6	S1_1	0.8758036236119229
2013-06	2013	6	S1_1_1	0.8757990867579909
2013-06	2013	6	S1_1_1_1	0.8746827411167513
2013-06	2013	6	S1_1_1_1_1	0.8565022421524664
2013-06	2013	6	S1_1_1_1_2	0.8478146392838336
2013-06	2013	6	S1_1_1_1_2_1	0.8452968551685235
2013-06	2013	6	S1_1_1_1_2_1_1	0.8697809011988424
2013-06	2013	6	S1_1_1_1_2_1_1_1	0.8622685185185185
2013-06	2013	6	S1_1_1_1_2_1_1_1_1	0.9102990033222591
2013-06	2013	6	S1_1_1_1_2_1_2	0.8267816383464367
2013-06	2013	6	S1_1_1_1_2_1_2_1	0.8195106450587861
2013-06	2013	6	S1_1_1_1_2_1_2_1_1	0.7994825355756792
2013-06	2013	6	S1_1_1_1_2_1_2_1_1_1	0.7700831024930748
2013-06	2013	6	S1_1_1_1_3	0.8546546546546546
2013-06	2013	6	S1_1_1_1_3_1	0.89171974522293
2013-06	2013	6	S1_1_1_1_3_2	0.9018867924528302
2013-06	2013	6	S1_1_1_1_3_3	0.8115384615384615
2013-06	2013	6	S1_2	0.9088607594936708
2013-06	2013	6	S1_2_1	0.9053926206244087
2013-06	2013	6	S1_2_1_1	0.915702479338843
2013-07	2013	7	A1	0.8558165444248444
2013-07	2013	7	A1_1	0.8572161422708618
2013-07	2013	7	A1_1_1	0.8726530612244898
2013-07	2013	7	A1_1_1_1	0.9423076923076923
2013-07	2013	7	A1_1_1_2	0.8931506849315068
2013-07	2013	7	A1_1_1_3	0.8649789029535865
2013-07	2013	7	A1_1_1_3_1	0.8524096385542168
2013-07	2013	7	A1_1_2	0.8583333333333334
2013-07	2013	7	A1_1_2_1	0.8696013289036545
2013-07	2013	7	A1_2	0.8541539711557993
2013-07	2013	7	A1_2_1	0.8637944875568638
2013-07	2013	7	A1_2_1_1	0.9287305122494433
2013-07	2013	7	A1_2_1_2	0.8304119193689745
2013-07	2013	7	A1_2_1_2_1	0.8230818008877616
2013-07	2013	7	A1_2_1_2_1_1	0.7088607594936709
2013-07	2013	7	E1	0.934275888421857
2013-07	2013	7	E1_1	0.9332418838591678
2013-07	2013	7	E1_1_1	0.9058704453441295
2013-07	2013	7	N1	0.8200064745872451
